3,35,39,8,42,43,13,19,21,22
6,40,41,11,15,16,26,28,29,31
43,7,42,11,44,47,18,23,29,30
32,35,38,8,41,10,14,20,24,26
33,34,3,36,5,8,11,14,24,25
32,3,36,5,8,9,10,12,15,40
36,5,42,13,46,48,17,19,22,24
4,37,7,41,11,12,16,19,24,36
32,5,38,8,47,48,19,21,6,27
33,3,6,12,49,20,23,25,27,29
1,4,38,9,11,12,14,44,25,27
34,43,5,2,45,48,21,22,25,29
32,37,44,41,12,45,47,21,23,24
2,35,4,37,11,13,46,48,27,30
1,5,7,9,41,45,15,49,21,23
8,10,43,45,14,47,48,17,50,25
33,34,35,37,43,49,50,21,24,26
1,5,33,12,45,16,17,50,20,28
4,38,39,41,7,46,16,19,21,28
38,39,9,10,11,16,41,26,28,30
3,49,10,7,44,17,21,22,25,30
33,42,43,45,16,49,18,22,23,30
32,34,7,40,44,42,12,45,16,20
34,8,42,2,48,18,21,27,10,30
3,32,2,35,36,39,12,44,13,19
1,34,36,11,44,2,13,22,4,29
3,9,12,14,17,20,22,24,28,31
34,35,36,2,44,45,18,20,22,30
1,6,42,11,13,14,45,46,24,10
1,37,6,9,43,12,18,23,24,30
3,6,39,40,42,45,20,22,23,31
32,3,37,38,8,41,11,12,21,30
2,3,38,7,9,11,48,17,50,28
32,2,3,39,12,10,44,15,48,25
32,34,3,36,5,43,14,17,20,21
6,39,10,11,45,50,22,26,28,42
1,4,7,45,46,14,22,28,30,31
5,39,42,44,46,18,23,24,25,30
33,2,6,8,9,42,43,18,46,50
35,4,7,8,12,17,20,21,25,29
37,7,45,47,48,50,20,24,25,26
32,1,2,10,14,15,42,21,26,29
2,3,42,13,47,49,22,24,29,31
32,36,6,38,40,9,45,8,31,5
32,33,9,11,13,48,18,25,27,30
33,2,5,42,45,14,50,23,25,30
34,3,4,5,7,15,18,19,28,30
1,3,36,5,33,15,16,20,4,28
33,44,45,15,50,19,21,23,30,31
1,35,48,5,7,8,43,13,16,33
32,37,9,42,46,15,18,20,31,5
40,41,10,44,45,47,21,23,26,29
37,6,8,41,50,21,22,25,29,31
1,2,35,5,38,14,47,23,28,31
2,3,4,6,11,46,47,50,14,25
16,4,7,10,12,48,21,24,26,27
40,42,12,47,48,8,18,19,26,15
34,37,38,41,10,13,46,16,24,26
32,41,45,46,15,18,19,20,24,25
2,5,6,11,14,47,50,22,27,37
1,2,5,6,41,10,17,25,27,28
32,36,38,7,10,13,18,21,26,31
34,3,5,8,46,47,48,49,21,15
32,33,34,42,13,14,47,17,22,29
33,2,47,17,20,21,23,25,26,28
2,36,37,40,44,45,13,48,50,26
2,3,6,42,34,47,48,19,15,28
3,4,38,39,44,12,47,22,26,31
33,37,8,12,16,18,19,20,23,26
16,34,40,11,46,15,48,17,29,31
35,6,39,41,46,16,49,19,24,28
32,1,34,6,33,40,10,13,46,24
1,34,38,42,13,16,49,23,28,29
32,4,7,44,45,48,49,50,19,24
8,43,18,45,16,17,50,20,23,47
33,3,8,41,47,48,18,35,22,24
37,38,7,41,42,43,13,49,50,25
3,7,10,44,46,48,18,27,29,30
33,2,4,49,40,16,17,50,21,25
3,37,7,40,44,46,48,17,18,27
32,36,5,6,41,45,14,50,22,25
35,36,5,7,42,14,15,16,18,26
16,43,7,11,48,19,20,27,30,31
34,3,4,37,40,41,17,21,8,23
33,35,37,38,40,11,14,48,22,30
4,6,38,40,44,14,47,19,22,15
33,35,38,7,44,46,15,49,24,31
1,2,3,6,7,9,13,15,50,24
1,36,7,8,11,13,15,49,21,30
18,3,37,39,13,48,50,24,27,29
1,45,33,40,12,13,15,16,17,27
36,39,42,43,46,50,19,23,26,27
33,34,37,39,9,42,44,14,19,29
1,36,5,6,17,48,49,18,21,25
32,34,5,9,10,50,22,25,28,30
32,45,39,8,12,13,14,15,25,26
2,36,8,12,13,45,49,19,20,27
1,35,38,39,41,12,46,44,19,31
34,37,39,8,7,12,46,49,20,22
34,3,4,42,45,15,50,21,22,47
2,3,8,9,44,15,49,18,19,31
32,3,4,7,41,12,13,48,17,50
32,36,6,40,42,11,8,18,24,10
3,37,39,42,44,45,49,24,27,29
34,38,7,10,39,18,19,20,21,27
4,5,6,39,40,9,44,13,48,18
32,34,36,14,16,17,19,21,26,30
32,7,40,41,13,14,47,23,25,26
5,9,13,47,48,17,50,22,23,28
36,7,40,44,45,15,48,19,24,13
32,35,38,40,43,44,8,3,28,30
2,5,39,11,44,34,13,19,47,29
32,33,35,36,12,45,15,18,22,31
38,39,44,11,12,45,14,47,26,28
38,9,11,12,18,50,22,24,28,31
1,4,41,11,13,48,49,50,19,30
35,6,9,43,45,14,47,17,22,24
35,37,42,11,12,15,18,23,26,27
3,5,6,11,12,13,14,48,18,23
34,36,10,11,13,14,49,50,19,22
2,36,5,46,15,16,20,27,28,31
2,36,39,8,47,48,40,50,20,27
35,7,41,11,46,47,49,19,30,31
34,35,8,12,15,16,49,40,27,30
32,36,37,39,11,12,45,23,29,30
33,3,1,11,44,15,16,49,20,21
1,3,36,13,14,35,25,4,29,30
32,34,36,42,14,50,20,24,10,31
34,4,41,12,45,14,47,49,26,27
33,36,5,38,8,41,43,40,19,24
2,4,37,42,45,48,17,25,26,28
2,6,10,12,14,48,49,22,25,26
7,12,17,50,21,22,23,25,26,31
1,35,36,33,8,9,43,12,49,31
33,37,6,41,44,13,14,15,28,31
1,4,6,7,41,43,45,14,15,16
6,8,41,42,13,15,19,20,21,22
35,4,11,12,15,16,17,20,24,36
32,6,7,40,41,11,23,26,30,31
37,41,17,18,19,20,22,24,27,31
2,35,10,43,12,45,46,50,22,30
4,5,38,8,41,11,50,18,22,31
35,38,40,43,44,45,47,48,8,13
3,9,12,15,50,22,41,26,27,30
5,38,40,41,10,11,12,50,22,28
32,1,2,5,16,34,14,48,19,23
32,1,6,7,44,13,19,20,24,31
1,8,11,44,45,13,49,19,21,25
32,37,40,12,47,50,19,22,26,28
1,34,35,38,12,44,47,41,24,30
1,34,35,36,7,17,19,21,23,28
32,33,37,10,11,13,15,21,23,26
2,39,42,11,44,34,14,15,48,28
33,3,38,6,40,12,14,50,24,5
3,17,41,44,46,47,49,50,35,23
33,2,7,12,44,19,21,23,26,31
33,34,39,8,44,45,19,23,29,31
1,35,37,45,46,16,49,18,20,30
33,38,41,44,45,46,9,24,25,29
32,35,37,40,9,11,43,18,21,25
34,36,6,49,8,9,17,20,22,24
32,35,37,9,10,14,19,21,22,26
1,3,4,38,39,42,13,15,21,25
1,3,4,40,49,23,36,29,30,31
48,3,1,14,16,17,18,20,26,31
9,42,11,13,14,50,46,23,26,30
45,37,38,10,13,47,48,18,25,28
3,4,37,7,8,10,11,45,15,50
33,36,37,7,45,14,13,21,27,31
32,1,2,4,37,38,40,34,46,27
32,34,5,7,42,47,49,22,25,26
36,37,41,18,14,16,17,50,25,26
2,6,40,44,13,48,49,20,27,29
2,35,12,34,16,24,25,26,28,29
1,5,41,43,46,47,16,17,22,24
1,2,36,37,39,12,13,14,19,30
35,37,10,45,47,16,21,27,29,5
36,6,43,12,46,16,50,20,23,24
33,2,49,39,40,11,16,17,21,25
1,8,42,43,12,46,26,10,30,31
32,2,4,6,8,42,48,49,50,24
6,44,43,12,45,46,50,20,23,30
32,33,2,36,38,6,46,48,50,27
7,9,14,47,48,17,50,21,22,29
41,12,46,47,48,50,23,26,44,30
3,36,5,14,47,48,18,19,28,29
32,2,7,13,47,16,19,22,24,31
11,8,41,43,14,15,48,17,21,22
36,7,40,44,10,12,13,14,48,18
33,5,6,9,45,14,15,20,46,29
4,6,9,42,14,47,49,25,30,31
1,6,13,14,47,18,23,24,27,28
32,3,36,40,15,49,18,21,23,31
1,2,10,43,34,15,18,21,22,24
34,36,38,43,48,50,24,26,28,29
34,3,6,15,17,21,27,28,29,30
32,1,3,36,8,12,45,18,27,31
33,42,43,44,15,48,18,19,21,27
32,34,35,36,5,38,9,48,18,20
32,33,35,5,38,40,11,48,24,26
1,5,10,13,46,47,20,27,29,30
32,40,12,44,13,46,49,21,29,31
39,10,7,14,50,19,26,27,42,31
33,3,5,40,43,12,14,20,22,25
3,36,7,42,43,14,16,18,21,22
32,33,34,11,38,6,7,43,21,26
32,2,8,41,44,45,14,15,18,25
35,17,7,40,10,43,15,16,49,3
1,6,38,8,18,50,19,26,31,5
3,38,6,7,12,46,47,48,49,24
33,35,38,13,14,16,50,21,26,27
48,34,35,40,12,13,16,18,19,25
1,3,5,11,13,46,35,14,28,30
35,8,41,42,45,46,18,14,27,28
32,33,5,38,47,48,19,24,26,27
1,17,5,6,39,43,16,49,19,23
33,7,39,14,21,23,27,28,29,31
38,49,8,9,17,19,21,23,27,28
1,3,37,6,7,14,15,17,18,47
32,2,3,4,39,14,26,27,29,30
6,38,39,42,15,48,50,24,10,5
32,5,39,42,11,44,16,23,29,37
1,2,11,6,43,45,46,49,50,27
1,2,36,5,38,33,43,45,16,24
32,1,6,8,11,12,45,47,22,23
32,4,5,46,50,20,27,28,29,30
1,5,6,39,9,46,16,22,24,25
3,38,42,11,45,14,15,49,50,29
34,4,43,45,15,48,49,21,29,30
5,6,42,11,14,17,18,24,29,30
32,2,6,10,18,21,22,25,27,31
32,33,2,35,38,12,13,47,48,3
34,43,11,45,15,50,21,23,30,31
48,35,6,7,12,16,22,23,25,28
5,40,12,44,13,49,18,22,27,29
32,6,41,42,14,47,50,20,23,15
33,35,4,41,11,48,18,25,27,28
33,48,11,18,46,16,50,20,22,28
1,34,6,41,2,15,20,23,26,28
2,38,40,9,45,17,22,23,25,30
6,7,41,45,46,49,21,23,28,29
1,35,4,38,40,9,11,14,48,24
38,9,43,44,46,17,20,26,27,29
5,9,12,45,46,47,48,28,30,31
34,35,8,41,44,2,12,47,16,19
32,34,36,7,41,16,24,4,27,31
38,8,47,17,21,23,26,28,29,31
1,37,7,41,43,14,49,22,24,31
7,42,44,13,45,18,20,25,30,31
33,6,40,13,45,15,19,24,27,31
35,5,8,10,12,14,15,3,23,31
3,42,43,44,17,50,35,23,28,29
37,39,40,11,14,49,18,21,22,23
33,39,8,11,13,14,47,48,18,29
5,40,9,43,44,14,50,21,41,31
34,36,5,17,41,12,44,48,49,22
38,17,8,10,11,14,40,25,26,28
32,37,39,41,42,18,19,27,30,5
36,6,40,41,42,47,8,4,28,31
34,35,5,41,43,44,12,16,23,25
33,4,6,40,49,19,21,28,30,31
1,42,43,29,17,50,20,23,26,10
2,43,37,42,11,13,20,21,27,5
33,39,8,41,43,12,50,21,23,26
37,9,11,14,47,50,21,24,25,31
2,4,37,8,41,43,13,15,18,20
40,9,44,13,46,45,50,19,21,29
35,36,5,38,13,48,50,22,25,30
48,37,7,40,42,44,45,16,22,27
32,34,4,40,9,46,47,49,22,30
38,9,43,14,19,20,23,24,27,28
16,3,6,33,40,48,8,35,28,29
36,38,7,40,12,42,44,46,19,27
3,5,6,10,18,13,49,50,35,27
34,8,9,23,12,14,17,21,41,24
36,37,44,42,11,12,14,19,46,10
1,3,7,8,43,46,15,20,22,29
3,40,11,45,14,16,49,20,8,25
34,4,38,39,9,43,45,22,29,31
1,34,43,11,13,16,17,20,28,31
32,1,36,33,45,48,22,24,26,27
34,3,4,39,12,13,15,17,19,29
4,42,49,50,19,22,25,26,28,30
2,35,38,6,12,16,49,18,22,29
32,35,5,49,40,39,17,20,23,29
3,34,50,37,9,45,18,19,25,26
32,3,37,38,8,10,43,44,50,29
1,39,10,12,45,15,18,20,23,30
32,35,38,42,45,15,16,18,19,25
33,2,36,41,43,45,19,22,25,30
1,35,7,8,42,43,15,16,19,30
1,37,38,39,8,9,45,47,49,29
32,37,6,40,41,38,15,14,27,21
17,40,42,12,47,49,19,23,24,30
1,35,4,6,9,11,14,17,21,24
4,6,49,40,17,18,19,20,23,26
33,2,5,39,41,42,45,49,25,29
2,36,5,7,11,14,16,49,46,25
1,34,5,6,40,16,23,28,30,37
33,38,39,8,11,44,45,46,50,19
3,4,17,44,13,49,50,20,30,31
4,37,38,7,40,46,48,17,14,27
35,37,8,9,45,14,18,21,22,24
4,38,7,43,46,16,19,20,21,24
40,11,49,20,21,24,25,26,27,31
1,36,37,38,40,9,11,13,8,22
49,44,43,12,45,17,20,21,28,30
2,36,6,38,40,9,34,47,50,24
33,8,9,44,13,46,15,22,25,28
33,3,36,42,44,15,48,49,18,26
35,36,38,43,47,18,20,21,26,31
32,36,5,39,41,23,24,26,30,37
32,33,2,35,6,40,41,10,44,21
1,33,41,43,14,47,49,46,9,25
3,37,38,39,8,43,17,6,28,29
2,4,7,9,43,14,47,49,19,26
34,4,38,7,8,9,2,17,24,30
33,2,37,8,12,14,17,19,21,28
33,34,37,10,43,21,22,23,5,31
34,35,6,16,49,24,27,28,29,30
8,41,42,12,15,17,21,26,44,31
2,50,36,5,7,45,47,16,18,20
5,6,41,10,11,44,18,24,25,27
32,3,5,6,40,11,45,50,30,31
48,38,7,8,11,45,16,19,21,23
33,5,8,16,17,19,25,27,30,31
37,43,13,14,48,18,20,22,26,30
3,36,37,6,40,9,15,16,21,25
32,35,10,47,49,42,20,15,29,30
33,2,8,45,16,17,18,20,27,31
33,35,4,7,50,47,49,18,22,29
37,7,40,9,43,12,8,18,25,29
4,37,38,39,45,13,50,19,20,22
34,3,9,13,47,49,22,41,28,29
3,8,41,44,13,16,17,22,23,27
1,34,35,39,12,15,48,19,27,28
1,36,6,7,42,44,15,49,29,30
1,2,35,6,40,45,16,21,26,30
32,33,2,35,36,37,40,13,19,30
33,38,6,40,41,43,15,16,49,22
35,4,41,12,14,17,25,28,30,36
1,6,8,9,10,45,49,20,41,29
34,7,8,9,45,14,48,49,22,24
1,38,7,43,14,47,48,49,24,26
32,2,37,6,9,42,49,20,41,25
36,5,43,46,16,19,20,21,23,4
32,2,6,8,44,46,48,20,14,22
33,35,6,38,1,9,10,43,22,29
33,5,8,44,13,16,21,22,24,28
4,37,40,9,42,11,12,20,41,31
1,35,5,38,40,43,47,23,24,25
33,3,4,11,15,16,17,19,22,27
38,41,10,45,14,13,16,20,21,28
32,2,39,40,41,11,20,24,26,30
32,36,37,6,39,43,44,25,26,29
34,11,8,43,45,46,48,19,20,31
2,36,39,8,41,44,13,16,17,30
33,1,7,9,10,13,19,22,25,30
1,2,35,6,7,11,34,47,3,20
7,40,41,44,15,17,50,19,20,26
33,34,37,39,44,2,17,26,27,28
32,3,4,9,42,11,14,48,24,30
34,38,41,42,2,46,18,14,23,10
33,34,3,39,10,13,16,49,23,31
7,9,11,44,14,16,50,23,26,27
33,2,5,8,9,12,13,16,50,19
1,5,43,44,13,50,22,25,27,28
12,45,14,15,16,18,21,22,29,31
32,1,2,8,9,40,18,20,23,25
1,37,7,40,9,12,15,18,20,23
2,36,37,15,16,17,23,25,47,4
48,4,37,6,42,16,18,23,25,27
33,35,37,8,10,15,48,3,23,47
3,11,13,49,19,23,26,27,28,31
32,4,40,41,10,12,14,21,24,25
16,5,41,43,45,14,48,50,21,28
48,4,7,40,39,12,45,46,16,30
34,5,39,43,12,15,18,21,27,28
2,4,5,6,41,10,11,47,18,23
35,36,37,38,17,44,49,50,25,26
33,36,5,39,40,9,43,20,22,28
32,1,5,40,45,15,50,22,27,31
5,10,12,13,47,48,21,23,15,31
1,2,5,9,16,17,19,24,26,37
3,35,39,9,45,15,50,19,27,30
32,34,3,5,9,12,13,14,48,24
33,48,40,41,44,45,16,49,22,30
1,34,36,33,38,7,16,17,18,29
1,34,35,5,6,9,10,44,14,31
34,6,42,43,12,16,22,23,25,30
2,6,7,39,46,15,18,20,27,28
33,36,37,6,39,44,45,15,48,23
2,3,4,6,42,45,46,50,26,10
2,35,38,39,43,46,15,25,26,29
34,3,38,7,41,42,49,22,24,25
4,5,39,9,7,15,48,18,23,28
34,38,7,42,2,13,45,19,27,30
34,6,8,10,12,2,16,50,27,29
3,36,38,7,9,11,49,19,23,4
1,33,38,7,8,9,42,40,6,29
34,4,5,39,8,42,14,17,20,23
32,3,8,42,14,40,19,46,23,27
3,38,7,44,13,14,15,16,19,31
1,2,6,33,10,43,13,46,19,22
33,2,3,37,9,42,11,17,50,29
33,5,10,11,44,47,21,23,25,28
35,7,40,9,13,46,47,16,50,41
36,5,6,7,42,13,17,19,20,10
32,33,7,8,11,45,14,15,16,28
38,7,8,10,11,48,22,25,30,31
32,2,35,37,39,8,50,25,26,27
5,7,8,43,15,40,20,24,47,31
34,4,37,8,41,10,13,9,36,28
41,10,11,14,9,22,23,25,26,29
5,7,9,10,45,48,17,18,19,26
33,5,41,43,12,15,20,22,23,44
32,33,16,40,43,13,15,48,23,29
32,35,6,13,14,50,21,24,25,30
34,35,8,12,2,14,13,16,17,50
5,38,9,43,45,46,15,50,19,6
4,39,9,42,11,46,47,18,7,30
32,8,43,14,48,19,20,27,28,30
35,4,6,39,47,48,50,20,21,29
1,35,5,8,9,44,45,17,19,23
3,4,38,6,9,12,50,48,18,41
2,4,38,8,11,13,46,15,18,26
32,38,13,46,45,49,50,20,28,31
34,7,8,10,44,50,23,24,25,26
5,6,8,15,40,19,22,26,29,30
34,38,10,45,46,49,50,19,20,31
38,40,11,14,47,8,18,19,25,28
36,7,10,44,15,20,23,25,29,4
6,39,40,12,46,47,16,49,20,27
34,35,39,9,45,49,3,23,25,27
32,1,3,4,6,38,42,49,25,30
1,9,42,12,13,47,19,20,23,44
32,3,37,39,40,9,44,47,49,20
2,34,36,40,12,45,15,16,50,13
36,6,7,40,44,45,15,48,25,27
1,34,42,44,2,21,25,27,28,31
34,4,38,6,10,12,14,16,25,5
3,40,9,43,45,46,48,17,11,27
2,4,38,39,8,41,42,12,15,16
2,36,44,43,12,13,45,16,22,4
1,2,4,38,39,42,45,22,23,24
4,38,9,47,16,49,21,24,26,29
34,4,38,12,44,2,14,49,50,36
32,5,47,9,12,46,44,14,27,28
32,1,4,6,38,9,12,46,18,24
1,2,34,6,44,45,13,48,23,30
32,4,6,9,45,15,20,22,47,28
32,33,2,38,39,11,12,15,48,21
2,36,41,43,12,47,48,19,21,44
32,33,35,36,37,38,7,9,17,50
32,38,8,42,15,17,19,21,22,24
2,3,6,39,7,44,13,48,35,24
1,35,36,33,41,42,15,18,3,26
33,36,5,6,9,12,13,48,18,30
8,43,14,47,16,18,22,24,26,31
1,43,37,38,39,41,42,11,49,23
35,36,5,7,40,10,11,45,22,27
35,4,42,11,13,46,43,50,3,29
1,35,7,40,14,17,18,26,30,31
2,37,6,40,15,50,45,16,18,47
35,36,5,6,43,45,50,23,30,31
35,3,36,37,41,13,19,9,24,30
1,2,3,4,8,45,46,17,40,24
38,9,42,13,46,47,50,20,10,31
1,33,7,12,17,23,26,28,30,31
1,41,12,45,17,20,22,25,26,31
33,35,39,43,47,17,23,27,28,29
32,34,4,39,7,13,48,19,23,27
32,2,10,12,14,15,17,24,42,31
32,34,5,43,14,19,20,22,29,37
32,33,4,37,1,12,15,16,25,47
32,1,3,36,33,41,7,12,21,31
32,4,37,7,40,42,43,12,39,5
2,34,49,10,13,48,17,23,26,27
36,37,38,8,43,12,17,6,28,5
34,5,38,40,42,11,12,45,18,26
34,17,7,9,42,39,45,49,23,31
1,36,39,8,43,14,16,49,25,31
2,6,38,7,45,14,18,21,28,30
32,3,5,41,43,45,15,50,30,37
4,11,13,46,19,20,24,26,28,29
32,1,35,4,8,11,13,48,29,31
33,38,8,10,15,17,18,40,28,29
2,37,7,10,43,12,15,17,47,30
33,5,6,39,41,19,21,9,27,30
34,38,40,44,45,16,19,24,25,27
33,3,37,11,13,15,43,19,21,23
3,16,35,39,11,13,48,50,19,20
32,1,4,38,39,17,18,25,30,36
32,36,5,38,7,42,45,14,17,23
4,37,6,44,13,47,48,20,23,31
32,33,3,1,7,45,14,47,46,31
1,50,9,44,45,14,15,18,46,23
37,6,7,11,12,45,47,28,30,31
3,6,39,40,11,49,19,22,27,28
3,41,10,43,14,47,48,20,23,31
34,3,15,17,50,20,27,29,30,31
4,37,6,7,9,21,23,24,28,29
7,42,43,44,45,14,46,24,26,29
34,38,8,41,17,21,24,25,26,31
33,37,6,43,46,47,48,18,23,28
48,41,10,45,16,20,21,26,27,29
2,3,4,38,7,40,9,42,50,26
3,36,7,9,10,19,22,25,26,28
35,4,39,44,10,12,22,25,26,27
1,37,38,7,44,46,15,48,19,27
5,7,8,11,13,46,17,14,30,31
48,36,1,46,16,17,50,19,28,29
33,3,1,37,49,8,17,24,25,29
33,36,5,15,48,17,19,20,21,25
34,37,12,13,46,15,50,22,26,47
34,3,4,38,6,13,15,16,35,26
11,41,43,44,48,20,22,24,27,30
34,3,36,37,8,9,10,2,13,40
33,2,36,41,45,46,16,50,27,30
33,5,38,39,10,43,12,50,20,28
32,5,6,9,45,16,21,22,24,28
32,33,34,4,37,41,18,21,24,29
1,2,5,39,10,44,16,18,22,31
1,35,37,38,40,44,14,17,18,20
2,7,9,39,15,48,49,21,25,29
36,41,10,46,48,17,50,26,27,29
2,4,37,38,9,13,21,24,36,28
32,3,36,39,10,11,15,35,23,26
3,10,20,21,23,24,25,29,30,31
2,36,40,42,19,21,23,24,27,31
32,33,3,6,40,14,18,25,28,29
2,36,15,9,12,44,19,21,27,28
34,5,39,40,41,43,48,50,26,30
34,35,6,40,11,18,50,20,23,28
32,1,10,16,18,20,21,24,27,31
33,3,5,6,9,12,14,50,19,38
3,4,40,41,11,46,47,16,50,20
2,3,8,11,12,14,47,17,18,35
33,35,4,5,16,19,22,25,30,31
2,3,9,18,13,14,50,41,27,30
32,4,37,10,43,14,47,48,22,26
3,4,38,41,43,44,48,49,18,22
33,5,17,8,9,11,14,47,40,22
2,6,9,43,13,14,18,25,27,30
2,34,39,8,7,18,50,22,26,27
38,39,9,43,44,13,17,24,25,31
32,38,8,9,42,43,19,27,10,30
32,4,7,41,11,44,14,18,21,29
32,9,42,11,16,18,20,23,26,10
36,6,38,40,46,16,25,29,4,5
32,3,36,10,43,13,46,15,50,20
33,36,40,10,46,17,19,20,23,29
32,1,36,12,47,50,21,22,27,31
32,1,36,5,38,12,45,14,47,30
32,34,35,4,37,43,13,11,24,30
3,6,17,40,41,15,8,18,19,47
5,7,8,11,44,13,50,21,28,31
4,37,40,12,18,48,8,50,19,36
34,43,36,8,9,11,12,49,22,26
38,39,42,44,13,16,17,19,22,29
38,6,8,41,11,45,49,21,26,27
3,7,41,39,45,35,24,26,29,31
2,3,6,38,7,46,47,49,23,24
35,6,17,13,50,15,16,49,18,22
2,39,9,16,17,18,22,28,29,31
1,2,37,7,42,13,25,33,28,31
1,35,4,37,8,50,18,36,27,30
33,2,36,39,8,9,7,47,16,28
3,35,39,42,12,18,19,20,24,31
1,40,12,43,44,8,20,21,22,31
32,33,36,40,46,50,4,29,30,31
35,4,5,39,41,11,47,21,24,15
34,37,6,44,46,19,21,26,28,30
34,35,39,44,45,15,49,19,21,29
32,3,36,42,46,18,21,24,25,26
3,36,6,8,9,12,13,46,44,20
