32,2,3,36,37,15,12,10,43,44,46,47,16,49,18,19,8,24,26,27
16,43,7,9,42,11,12,45,47,48,18,19,20,22,24,25,26,13,30,31
32,33,3,4,37,38,39,10,43,12,50,15,17,18,35,24,25,27,30,31
32,1,3,36,5,6,7,42,11,44,35,46,15,16,50,19,23,27,28,37
35,18,3,36,5,38,7,10,11,12,45,13,48,50,19,20,23,24,4,31
1,2,34,5,6,39,12,44,45,46,47,48,17,50,19,23,24,27,28,30
1,2,3,36,37,38,17,8,41,10,39,44,45,14,49,42,21,23,28,29
32,1,2,3,37,6,7,8,43,12,13,47,16,40,18,21,34,45,29,31
33,2,35,36,6,7,8,41,10,43,45,14,47,49,18,23,26,28,42,31
33,34,37,6,8,9,10,11,12,13,15,48,50,20,41,24,38,28,29,31
32,48,45,35,1,7,40,9,10,11,13,46,47,16,17,25,41,39,27,42
33,5,16,7,40,9,45,14,47,48,17,46,22,41,24,25,6,21,29,37
33,11,36,7,8,42,43,44,18,46,47,16,50,3,14,4,25,27,29,30
32,34,5,38,49,8,9,43,44,2,14,17,19,20,46,23,40,27,29,30
2,34,6,7,8,44,42,11,12,13,46,47,17,50,19,20,25,26,28,31
34,35,4,37,38,7,8,9,10,11,2,46,47,49,50,25,23,39,26,27
42,35,3,37,6,44,10,12,13,46,45,49,50,19,21,22,25,26,29,31
33,2,3,36,37,38,39,8,44,43,12,45,50,18,19,41,4,27,28,30
33,34,3,1,6,39,9,42,43,12,13,15,16,18,35,21,22,23,26,27
32,33,34,3,36,6,39,8,44,45,14,48,17,18,24,25,26,29,30,31
2,3,4,38,6,39,40,9,42,43,45,48,8,50,22,24,25,26,28,31
33,34,3,37,16,1,9,11,12,14,48,43,19,20,22,25,28,29,30,35
32,18,35,36,38,15,8,9,43,13,45,46,47,49,50,23,2,26,27,29
2,35,4,37,40,11,44,45,14,15,48,17,50,20,8,23,25,29,30,31
35,4,37,6,10,9,42,43,44,14,16,50,19,20,21,23,46,36,27,29
32,33,45,35,5,39,43,12,18,15,48,11,50,19,21,22,23,26,30,31
33,34,3,4,5,38,39,40,45,47,49,19,20,21,22,6,15,28,29,37
33,18,36,37,6,1,44,42,12,13,47,16,50,19,21,24,15,28,30,31
32,33,3,4,5,39,15,9,43,12,13,44,49,50,24,7,27,28,29,30
2,35,4,5,39,43,13,14,48,49,50,17,23,46,36,26,31,29,7,37
1,35,36,37,39,41,42,46,13,14,48,17,21,22,25,26,28,29,30,31
34,35,4,39,12,43,44,18,46,45,48,49,50,3,11,41,24,2,28,13
48,1,45,34,4,5,38,33,8,41,42,2,13,14,47,16,3,46,15,28
32,16,36,37,7,8,9,42,44,45,48,17,18,20,40,25,27,28,29,5
32,1,34,35,5,38,48,8,11,13,46,15,16,19,21,45,7,27,29,30
32,16,2,35,5,39,40,41,10,44,21,12,15,48,8,18,14,23,28,37
32,1,2,35,5,39,9,43,12,34,45,11,17,18,21,7,49,29,30,31
33,35,4,38,7,40,9,42,39,11,15,48,49,19,20,8,28,29,30,16
32,33,3,17,38,48,8,10,43,45,47,16,49,50,35,20,21,23,36,30
2,11,36,6,40,41,10,43,12,46,49,18,20,21,23,25,28,42,4,31
34,35,4,38,6,8,41,42,18,48,40,50,20,21,22,9,25,26,28,30
1,34,35,36,6,40,10,43,13,14,11,16,49,20,22,24,26,28,42,30
32,1,25,36,5,38,17,8,9,14,47,49,18,40,22,23,20,26,28,29
32,34,3,4,5,7,40,41,10,11,12,15,48,17,19,26,27,29,30,37
33,48,8,9,10,12,13,46,15,16,49,50,22,23,24,26,47,28,29,30
1,43,5,38,39,8,41,11,12,46,48,17,50,40,21,23,24,33,28,37
1,34,36,6,38,40,41,43,12,14,15,16,8,50,20,21,23,5,30,31
1,34,4,38,7,9,10,39,44,2,14,15,16,13,21,22,25,28,29,31
32,33,34,6,37,38,7,9,43,18,13,16,50,20,21,22,23,26,30,31
34,35,36,38,6,39,10,18,2,46,15,50,21,22,23,7,26,27,29,30
1,2,3,36,5,6,39,40,41,17,15,8,50,19,21,24,26,27,28,31
35,4,5,12,40,9,43,44,14,15,48,49,50,3,8,24,25,26,27,28
32,48,34,3,4,39,9,11,13,14,45,16,17,18,35,21,23,29,30,31
32,1,36,37,38,17,8,41,42,43,44,13,14,49,18,19,46,23,4,33
1,34,35,4,6,38,39,40,42,21,46,16,17,14,49,23,24,26,28,31
32,1,34,37,38,39,40,9,10,12,2,15,8,19,21,22,23,24,27,28
32,43,36,37,39,8,9,10,11,14,15,18,20,22,41,24,25,47,7,31
32,33,2,3,36,38,7,40,9,42,12,34,14,47,18,23,24,26,27,31
32,48,34,38,1,8,10,2,13,45,14,47,16,18,20,23,24,26,27,28
1,43,36,6,48,40,41,11,12,45,14,15,16,17,19,20,21,47,29,35
33,3,5,1,15,9,43,44,46,47,49,19,20,21,7,39,26,27,28,30
32,34,3,5,38,9,10,11,45,16,17,50,42,20,21,22,28,29,30,37
1,3,36,38,33,40,15,42,11,12,45,47,48,50,23,24,25,27,28,7
1,3,36,5,33,40,42,11,29,45,47,49,17,22,23,26,27,28,10,31
34,3,36,5,6,7,40,9,10,43,13,15,49,18,19,22,2,45,30,31
2,35,4,5,6,40,41,10,43,12,13,46,44,18,20,23,26,27,37,31
33,34,6,7,40,41,43,12,18,8,16,17,50,21,22,25,27,28,29,31
1,2,3,4,6,8,41,12,34,46,15,48,49,19,20,21,23,36,26,27
34,35,5,39,8,41,42,2,12,18,47,15,49,50,22,9,26,27,28,43
32,1,3,37,7,41,10,11,12,45,46,47,50,14,20,21,22,25,28,39
33,34,35,36,5,1,8,9,42,11,44,45,12,16,43,18,19,17,49,29
32,35,4,37,6,39,8,41,11,18,16,40,50,3,23,24,25,38,36,31
